listing_id,calendar_updated,from_date,availability_30,availability_60,availability_90
7698284,5 days ago,2016-05-21,13,33,41
1456614,2 weeks ago,2016-05-21,5,24,41
8779036,5 days ago,2016-05-21,23,23,23
3372115,2 weeks ago,2016-05-18,0,0,0
6782213,4 months ago,2016-05-20,0,0,0
8045225,a week ago,2016-05-19,11,26,53
11509014,3 months ago,2016-05-19,0,0,0
11355438,today,2016-05-20,1,1,1
259616,today,2016-05-18,11,18,24
12622842,today,2016-05-17,10,40,45
7510774,3 months ago,2016-05-18,30,60,90
7510622,a week ago,2016-05-18,18,48,78
12521444,3 days ago,2016-05-19,20,50,55
4581104,2 weeks ago,2016-05-20,16,46,76
12546318,5 days ago,2016-05-21,20,50,50
9009776,5 months ago,2016-05-18,2,6,6
7439434,7 months ago,2016-05-17,28,58,88
6894767,2 weeks ago,2016-05-18,8,22,35
7369421,5 months ago,2016-05-17,0,0,0
4244250,2 weeks ago,2016-05-17,2,2,11
1641575,6 months ago,2016-05-18,28,58,88
3395085,3 months ago,2016-05-18,0,0,0
10549975,3 weeks ago,2016-05-17,9,21,46
5558592,a week ago,2016-05-20,15,45,75
4211844,4 days ago,2016-05-17,13,43,73
8427693,3 days ago,2016-05-17,6,13,29
6348993,a week ago,2016-05-17,8,16,40
9530842,6 months ago,2016-05-17,0,0,0
7600940,today,2016-05-18,0,0,1
3412478,today,2016-05-18,11,40,70
4067759,3 weeks ago,2016-05-18,15,45,75
8922674,today,2016-05-18,17,30,54
12095588,today,2016-05-18,10,30,48
8760285,today,2016-05-19,9,24,53
3968613,3 days ago,2016-05-20,18,47,77
3961440,3 days ago,2016-05-20,15,44,74
8741945,3 days ago,2016-05-20,0,0,0
4077803,today,2016-05-21,3,3,7
3561443,today,2016-05-21,11,41,71
13029504,a week ago,2016-05-21,16,46,76
1005908,4 days ago,2016-05-21,0,5,19
3241711,yesterday,2016-05-17,0,0,0
11650301,today,2016-05-17,2,14,19
6865639,6 months ago,2016-05-19,0,0,0
3645091,2 weeks ago,2016-05-21,0,0,0
3848525,2 months ago,2016-05-17,25,51,81
1609666,9 months ago,2016-05-18,30,60,90
8349724,5 weeks ago,2016-05-19,21,47,74
9201317,today,2016-05-20,11,35,58
4051568,5 weeks ago,2016-05-21,2,2,4
12451580,today,2016-05-21,24,54,84
5672771,a week ago,2016-05-21,15,26,35
10500808,today,2016-05-17,1,2,3
7592501,6 days ago,2016-05-18,14,34,60
1802131,3 days ago,2016-05-20,5,5,5
785140,2 months ago,2016-05-20,0,0,0
1845556,today,2016-05-20,14,25,54
4065526,4 months ago,2016-05-21,1,1,1
9952821,5 months ago,2016-05-21,0,0,0
10705932,4 months ago,2016-05-18,0,0,0
9825660,a week ago,2016-05-18,4,24,46
5762080,3 weeks ago,2016-05-18,2,2,26
10037506,4 days ago,2016-05-18,4,26,29
1811842,2 months ago,2016-05-20,6,28,58
9237825,a week ago,2016-05-20,5,5,5
9788675,2 weeks ago,2016-05-20,11,35,50
9771731,a week ago,2016-05-21,22,52,82
9886089,3 weeks ago,2016-05-21,16,41,71
5232557,8 months ago,2016-05-21,30,60,90
11496933,today,2016-05-21,14,36,61
11529607,3 months ago,2016-05-21,0,0,0
7789746,a week ago,2016-05-18,14,43,73
4808822,yesterday,2016-05-19,10,40,70
3782011,2 weeks ago,2016-05-19,2,8,9
10017182,2 months ago,2016-05-19,0,0,0
721758,a week ago,2016-05-19,6,23,46
12871366,3 days ago,2016-05-20,3,12,12
9238089,today,2016-05-20,11,11,11
11966335,2 days ago,2016-05-21,8,26,50
6464704,6 days ago,2016-05-19,3,11,12
1069351,4 weeks ago,2016-05-17,0,0,30
10683692,today,2016-05-17,1,14,28
6448838,11 months ago,2016-05-17,28,58,88
10000689,today,2016-05-18,15,35,65
6698984,3 months ago,2016-05-18,2,11,11
12125647,2 weeks ago,2016-05-18,10,38,68
698056,a week ago,2016-05-20,7,15,15
12008338,today,2016-05-20,21,51,81
2391908,2 days ago,2016-05-20,16,36,66
1360599,2 weeks ago,2016-05-20,0,0,17
7134548,6 weeks ago,2016-05-20,0,0,0
6092001,3 days ago,2016-05-20,0,0,0
7712642,today,2016-05-21,0,0,0
8193192,8 months ago,2016-05-21,29,59,89
7369518,today,2016-05-17,6,33,51
4287477,today,2016-05-17,8,22,47
3495498,3 days ago,2016-05-18,4,11,18
6891514,2 weeks ago,2016-05-18,12,42,72
10190798,a week ago,2016-05-20,10,18,35
3938061,2 months ago,2016-05-20,27,57,87
7665310,today,2016-05-20,0,5,21
7177782,7 weeks ago,2016-05-21,0,0,0
4615413,2 weeks ago,2016-05-21,0,0,16
3115132,4 weeks ago,2016-05-21,9,20,24
1911814,5 days ago,2016-05-20,15,36,61
12649682,5 days ago,2016-05-17,4,10,22
4350744,3 days ago,2016-05-17,26,47,73
217996,yesterday,2016-05-18,14,34,61
8213634,today,2016-05-18,17,45,75
12671803,yesterday,2016-05-19,13,34,34
5334219,3 days ago,2016-05-19,8,15,22
7957393,5 months ago,2016-05-19,0,0,0
9027615,yesterday,2016-05-19,12,42,72
9030735,today,2016-05-19,11,26,52
2802949,yesterday,2016-05-19,24,54,84
747085,4 weeks ago,2016-05-20,7,32,62
4576625,1 week ago,2016-05-21,10,16,28
4612572,3 days ago,2016-05-21,6,16,42
5184766,16 months ago,2016-05-21,0,0,0
1045667,3 months ago,2016-05-21,0,11,41
7348308,2 months ago,2016-05-17,0,0,0
3166947,today,2016-05-17,9,11,11
12072343,2 weeks ago,2016-05-17,3,9,26
12761953,a week ago,2016-05-18,12,42,71
12771796,3 days ago,2016-05-18,1,2,2
2653512,today,2016-05-18,8,22,44
7931953,2 days ago,2016-05-18,7,24,50
9010867,today,2016-05-19,5,16,34
1737365,yesterday,2016-05-19,4,16,46
2827887,5 weeks ago,2016-05-20,0,0,3
12274820,5 weeks ago,2016-05-20,15,36,66
10189224,5 months ago,2016-05-20,0,0,0
12360019,5 weeks ago,2016-05-20,30,60,90
9151471,7 weeks ago,2016-05-20,0,0,0
8126877,2 months ago,2016-05-20,0,0,0
4992412,6 weeks ago,2016-05-20,0,0,3
12901481,4 days ago,2016-05-20,14,39,69
2942068,6 weeks ago,2016-05-20,0,0,3
6156061,3 days ago,2016-05-21,13,26,48
7744402,4 months ago,2016-05-21,0,0,0
921485,today,2016-05-21,2,2,23
5218861,6 months ago,2016-05-21,0,0,0
4554445,a week ago,2016-05-17,9,17,25
9526342,a week ago,2016-05-17,30,60,90
10599633,5 days ago,2016-05-17,5,15,43
10343072,a week ago,2016-05-18,0,0,23
7576082,7 months ago,2016-05-18,0,0,0
11984652,yesterday,2016-05-18,0,15,15
7594762,6 days ago,2016-05-18,21,45,75
5769722,14 months ago,2016-05-18,0,0,0
4795609,a week ago,2016-05-18,0,0,8
9523086,yesterday,2016-05-19,16,36,66
4817072,2 weeks ago,2016-05-19,6,19,35
11123088,today,2016-05-19,8,21,51
665622,4 days ago,2016-05-19,5,17,33
8086875,yesterday,2016-05-20,15,34,53
9387873,5 months ago,2016-05-20,0,0,0
4516278,3 months ago,2016-05-20,0,9,39
1909813,today,2016-05-20,0,0,17
6671563,10 months ago,2016-05-21,0,0,0
7205403,yesterday,2016-05-21,6,13,43
10923097,3 days ago,2016-05-21,0,0,0
12377085,5 weeks ago,2016-05-21,0,0,0
9951890,yesterday,2016-05-21,9,17,47
9431190,a week ago,2016-05-21,23,43,73
10312401,2 months ago,2016-05-17,30,60,90
8226466,7 months ago,2016-05-17,0,0,0
12672697,3 weeks ago,2016-05-17,20,45,75
9577921,6 weeks ago,2016-05-17,0,0,0
12848712,3 days ago,2016-05-18,10,32,62
4270789,6 weeks ago,2016-05-17,8,11,24
535477,today,2016-05-18,13,40,67
6370140,4 weeks ago,2016-05-17,14,44,74
6845267,yesterday,2016-05-18,1,8,26
4725188,today,2016-05-18,12,35,62
568201,today,2016-05-18,16,42,69
10010577,today,2016-05-18,7,31,61
9011715,6 months ago,2016-05-19,0,0,0
632709,today,2016-05-19,11,20,31
12252707,yesterday,2016-05-19,1,7,11
8664469,3 weeks ago,2016-05-20,16,26,54
9315578,2 weeks ago,2016-05-21,0,0,0
8372001,3 days ago,2016-05-21,11,39,64
9165891,today,2016-05-21,9,17,29
7350733,today,2016-05-17,4,14,44
11850633,a week ago,2016-05-17,4,4,7
11603999,today,2016-05-17,8,27,51
7562368,today,2016-05-18,3,3,7
9971416,yesterday,2016-05-18,0,0,4
10598112,today,2016-05-19,12,21,38
10075777,3 weeks ago,2016-05-19,0,0,0
11125756,3 weeks ago,2016-05-19,0,0,1
5905780,today,2016-05-19,1,5,19
9090532,4 months ago,2016-05-19,0,0,0
10135618,3 weeks ago,2016-05-20,0,0,0
5184721,today,2016-05-20,13,15,28
10177568,3 weeks ago,2016-05-20,0,1,1
10262771,6 weeks ago,2016-05-20,0,1,1
2442078,5 weeks ago,2016-05-20,1,1,1
9846287,6 months ago,2016-05-21,12,32,53
10363495,today,2016-05-21,6,8,28
8290092,today,2016-05-21,0,8,23
8310680,8 months ago,2016-05-21,30,60,90
8848809,5 days ago,2016-05-21,7,32,62
9409220,4 months ago,2016-05-21,6,6,26
6278438,today,2016-05-21,4,15,25
7869191,3 days ago,2016-05-17,0,4,4
11370833,4 days ago,2016-05-17,5,5,9
39405,today,2016-05-17,7,23,39
4297028,2 months ago,2016-05-17,0,0,0
7497461,yesterday,2016-05-17,5,19,43
12753345,5 days ago,2016-05-18,1,10,10
7515713,3 weeks ago,2016-05-18,1,4,10
11038840,yesterday,2016-05-18,0,8,26
1622963,2 weeks ago,2016-05-18,4,4,28
604803,3 weeks ago,2016-05-19,8,33,61
10101533,5 weeks ago,2016-05-19,0,0,0
11388511,a week ago,2016-05-19,0,0,0
12913640,a week ago,2016-05-20,0,7,20
10855586,5 days ago,2016-05-21,17,34,49
10836838,today,2016-05-20,2,5,5
4895802,a week ago,2016-05-19,13,24,47
3183154,4 days ago,2016-05-17,21,36,36
9520316,6 weeks ago,2016-05-17,0,0,0
11048504,today,2016-05-18,6,18,43
1363517,2 weeks ago,2016-05-18,0,1,1
6653311,today,2016-05-18,28,54,84
8994152,5 days ago,2016-05-19,0,0,4
9009513,2 days ago,2016-05-19,1,3,3
12169927,2 days ago,2016-05-19,11,16,34
2776307,today,2016-05-19,6,30,60
7651907,4 months ago,2016-05-19,0,0,0
7075232,today,2016-05-20,3,3,3
8129203,8 months ago,2016-05-20,0,0,0
7660571,yesterday,2016-05-20,26,53,83
12949277,2 weeks ago,2016-05-21,0,0,18
3521021,3 months ago,2016-05-21,0,0,0
12466765,3 days ago,2016-05-21,3,10,27
12567599,2 days ago,2016-05-21,28,58,88
10568492,yesterday,2016-05-17,8,15,43
8459946,2 days ago,2016-05-17,20,50,77
4099965,2 weeks ago,2016-05-17,0,0,4
6424700,4 weeks ago,2016-05-17,1,1,1
7615654,yesterday,2016-05-18,7,26,56
4777412,4 months ago,2016-05-18,1,1,1
6554869,5 weeks ago,2016-05-20,24,54,84
12931469,2 weeks ago,2016-05-20,6,9,13
7715744,today,2016-05-21,16,46,76
10789550,today,2016-05-20,0,0,0
12422525,a week ago,2016-05-21,3,18,40
5682860,11 months ago,2016-05-21,30,60,90
6767526,4 months ago,2016-05-21,0,0,0
1313699,3 months ago,2016-05-18,0,2,13
3562277,7 months ago,2016-05-21,30,60,90
2175370,a week ago,2016-05-17,0,28,58
7562015,8 months ago,2016-05-18,0,0,0
12805325,5 days ago,2016-05-18,7,10,20
8011083,today,2016-05-19,20,48,60
12247042,a week ago,2016-05-19,2,5,5
6239882,5 months ago,2016-05-20,0,0,0
1901266,today,2016-05-20,12,35,65
1900638,today,2016-05-21,9,10,23
4388134,yesterday,2016-05-18,21,51,81
7601363,7 weeks ago,2016-05-20,0,0,0
8479577,5 weeks ago,2016-05-17,0,9,39
1640756,5 weeks ago,2016-05-18,0,16,46
8026291,3 months ago,2016-05-19,28,58,88
3883045,today,2016-05-20,8,18,28
9393233,6 months ago,2016-05-20,0,0,0
10270413,5 months ago,2016-05-20,30,60,90
11475047,today,2016-05-21,1,7,13
12002133,2 months ago,2016-05-21,0,0,19
7691533,yesterday,2016-05-17,4,4,11
6819641,today,2016-05-17,8,12,37
7378277,2 weeks ago,2016-05-17,0,15,45
7020393,2 weeks ago,2016-05-20,9,10,10
8072679,3 days ago,2016-05-20,13,41,70
7113516,4 weeks ago,2016-05-20,1,1,1
9837827,5 weeks ago,2016-05-21,9,30,48
11987780,2 months ago,2016-05-21,20,37,37
12889829,a week ago,2016-05-20,10,31,61
12828355,today,2016-05-18,6,22,31
12990416,yesterday,2016-05-21,5,5,5
7699837,10 months ago,2016-05-17,0,0,0
81540,7 weeks ago,2016-05-17,0,1,1
1917240,2 days ago,2016-05-20,27,54,75
8403592,6 weeks ago,2016-05-17,0,0,0
10088031,6 days ago,2016-05-19,4,14,27
8863856,3 months ago,2016-05-20,0,0,0
9169634,a week ago,2016-05-20,14,28,46
4484518,5 months ago,2016-05-20,0,0,0
8307242,3 months ago,2016-05-21,0,0,0
11591325,2 weeks ago,2016-05-17,0,15,45
8632361,3 days ago,2016-05-21,4,8,15
3338717,yesterday,2016-05-18,6,6,6
9080234,today,2016-05-19,0,12,35
7195389,4 weeks ago,2016-05-18,10,40,40
8632796,2 days ago,2016-05-18,5,5,20
9012104,today,2016-05-19,5,12,26
8188211,yesterday,2016-05-20,3,8,27
1433264,1 week ago,2016-05-21,7,10,17
1525797,3 weeks ago,2016-05-21,1,1,1
12701263,today,2016-05-17,7,17,17
7144284,5 weeks ago,2016-05-20,0,0,17
6923342,today,2016-05-19,14,43,73
9032837,7 months ago,2016-05-19,0,0,0
12293837,2 weeks ago,2016-05-20,24,50,68
8151996,4 months ago,2016-05-20,0,0,0
8172158,2 months ago,2016-05-20,19,49,79
6145472,4 weeks ago,2016-05-21,16,46,76
1535614,today,2016-05-21,20,47,77
1500142,yesterday,2016-05-21,5,35,65
11482690,6 days ago,2016-05-21,20,50,80
11852536,2 months ago,2016-05-21,0,0,0
3191634,3 weeks ago,2016-05-17,5,17,35
7264481,7 months ago,2016-05-17,0,0,0
3278216,4 weeks ago,2016-05-17,22,41,68
1223612,4 weeks ago,2016-05-18,12,40,70
4386956,a week ago,2016-05-18,15,31,61
12909509,yesterday,2016-05-20,2,5,8
1785877,yesterday,2016-05-20,10,40,59
6601979,2 weeks ago,2016-05-20,0,0,17
4030293,14 months ago,2016-05-21,22,51,80
8753992,2 days ago,2016-05-21,0,0,0
1493056,today,2016-05-21,0,6,14
9343113,6 months ago,2016-05-21,0,0,0
7836908,3 days ago,2016-05-21,9,21,51
1223593,4 weeks ago,2016-05-18,15,43,73
4729403,2 weeks ago,2016-05-17,8,16,31
9649276,5 days ago,2016-05-18,0,0,0
9511725,3 weeks ago,2016-05-17,0,0,0
1733052,6 weeks ago,2016-05-19,3,7,13
8718686,4 weeks ago,2016-05-21,2,2,2
9027892,4 weeks ago,2016-05-19,7,30,42
10598002,today,2016-05-17,13,27,57
4376521,a week ago,2016-05-18,8,38,68
217678,3 weeks ago,2016-05-18,14,35,65
9697900,5 months ago,2016-05-18,0,0,0
12122624,7 weeks ago,2016-05-18,30,60,90
7939562,yesterday,2016-05-18,0,11,11
2022335,a week ago,2016-05-19,16,43,73
9104891,4 weeks ago,2016-05-19,0,0,0
7094946,5 months ago,2016-05-20,30,60,90
3425200,4 months ago,2016-05-20,0,0,0
9236772,3 days ago,2016-05-20,1,14,35
12910612,2 weeks ago,2016-05-20,29,59,89
11482072,today,2016-05-21,11,32,62
4554803,today,2016-05-17,23,47,73
4555439,today,2016-05-17,12,34,51
8443435,5 days ago,2016-05-17,2,2,2
8565944,yesterday,2016-05-18,0,2,7
7886484,2 months ago,2016-05-18,11,26,47
5696654,today,2016-05-19,12,30,60
1736754,a week ago,2016-05-20,15,40,70
4555133,today,2016-05-21,19,43,73
4555037,today,2016-05-21,16,43,69
4555341,today,2016-05-21,9,20,30
11922767,yesterday,2016-05-21,10,35,65
3585931,4 days ago,2016-05-21,3,6,6
4692525,2 days ago,2016-05-21,3,17,47
10475577,7 weeks ago,2016-05-21,3,13,31
11530813,3 days ago,2016-05-21,0,0,7
4555222,today,2016-05-21,25,53,74
8390634,7 months ago,2016-05-17,0,0,0
4339474,a week ago,2016-05-17,1,1,1
12792668,today,2016-05-18,1,17,41
9302836,2 weeks ago,2016-05-18,10,27,45
12846071,today,2016-05-18,0,16,44
5820304,5 days ago,2016-05-18,3,3,3
8338364,4 weeks ago,2016-05-20,2,12,28
9757954,4 months ago,2016-05-20,0,0,0
9901795,2 months ago,2016-05-21,23,46,76
9436260,3 days ago,2016-05-21,0,0,0
3858814,a week ago,2016-05-19,2,4,4
6348838,6 days ago,2016-05-17,1,12,35
6661713,5 weeks ago,2016-05-17,0,7,17
12836504,yesterday,2016-05-18,4,4,19
7937407,today,2016-05-18,11,37,58
7951430,today,2016-05-19,10,26,44
7047991,today,2016-05-20,19,39,69
10749852,4 months ago,2016-05-20,0,0,0
9217136,2 weeks ago,2016-05-20,14,31,57
7131495,today,2016-05-20,17,42,72
8722213,7 months ago,2016-05-20,0,0,0
8786283,today,2016-05-21,20,42,72
953346,yesterday,2016-05-21,14,39,69
11295755,2 months ago,2016-05-19,0,0,0
12972183,today,2016-05-18,30,60,90
7460587,today,2016-05-17,6,15,43
7810645,a week ago,2016-05-19,0,7,10
9530691,6 months ago,2016-05-17,30,60,90
7192369,3 days ago,2016-05-18,4,27,57
7068402,6 days ago,2016-05-20,10,34,64
9031082,3 days ago,2016-05-19,0,17,47
12963215,yesterday,2016-05-18,0,0,6
10021154,today,2016-05-18,12,16,27
2957097,today,2016-05-19,5,9,20
6585381,4 weeks ago,2016-05-20,0,0,0
2487185,today,2016-05-21,11,16,26
2424733,3 days ago,2016-05-21,3,11,21
4242084,5 weeks ago,2016-05-17,0,0,0
9629537,5 days ago,2016-05-18,15,45,75
3757586,5 weeks ago,2016-05-19,10,10,10
12324346,a week ago,2016-05-20,17,47,77
12709174,a week ago,2016-05-17,1,1,1
11621620,5 days ago,2016-05-17,1,1,1
5447744,yesterday,2016-05-18,8,15,15
5447746,2 weeks ago,2016-05-18,0,0,0
3791631,today,2016-05-19,9,31,57
972976,3 days ago,2016-05-21,13,40,70
8482535,8 months ago,2016-05-17,29,59,89
182353,4 days ago,2016-05-18,0,0,2
10057786,today,2016-05-19,16,43,71
6975957,4 months ago,2016-05-19,0,0,0
7673636,7 months ago,2016-05-20,14,14,19
12794679,today,2016-05-18,20,47,63
8107706,8 months ago,2016-05-20,28,58,88
12134876,a week ago,2016-05-18,30,60,90
1171750,today,2016-05-17,3,5,6
12813456,today,2016-05-18,0,8,38
11089270,a week ago,2016-05-18,6,14,24
11031305,a week ago,2016-05-18,10,10,24
5821311,10 months ago,2016-05-19,30,60,90
10878200,1 week ago,2016-05-21,9,16,32
10930309,4 months ago,2016-05-18,14,29,45
12194501,7 weeks ago,2016-05-19,16,46,67
10710685,yesterday,2016-05-18,18,37,60
7921531,3 weeks ago,2016-05-18,24,54,84
11456969,3 weeks ago,2016-05-21,5,33,56
12954144,2 weeks ago,2016-05-21,16,21,39
3972529,today,2016-05-20,13,33,62
9604653,3 months ago,2016-05-18,30,60,90
7574325,6 days ago,2016-05-18,0,0,0
4121643,3 months ago,2016-05-21,0,10,40
10477970,a week ago,2016-05-21,0,5,28
11912086,today,2016-05-19,17,47,62
8135312,6 weeks ago,2016-05-20,29,59,89
9865140,4 weeks ago,2016-05-21,6,16,26
11824283,2 weeks ago,2016-05-20,0,0,0
11823596,a week ago,2016-05-20,17,43,72
9693756,4 months ago,2016-05-18,0,0,0
8190769,4 months ago,2016-05-20,0,0,0
8309011,4 weeks ago,2016-05-21,28,58,88
12445924,a week ago,2016-05-21,4,18,48
11873653,never,2016-05-17,0,0,0
6017776,5 weeks ago,2016-05-20,6,21,41
8718728,today,2016-05-20,8,21,48
2694533,8 months ago,2016-05-18,30,60,90
7461833,1 week ago,2016-05-19,10,30,56
11544160,3 days ago,2016-05-17,16,37,63
12853583,today,2016-05-18,17,47,77
3752358,today,2016-05-19,17,47,77
9563613,5 weeks ago,2016-05-17,0,15,45
12360525,a week ago,2016-05-20,0,4,34
12955814,a week ago,2016-05-21,20,50,79
5423504,3 days ago,2016-05-19,0,0,10
10118833,7 weeks ago,2016-05-19,0,0,10
2139342,today,2016-05-17,7,13,26
2216969,today,2016-05-17,3,9,20
4574082,4 days ago,2016-05-18,17,42,68
7305805,5 days ago,2016-05-18,4,22,52
11691732,a week ago,2016-05-19,30,60,90
6574455,4 days ago,2016-05-20,30,57,87
6623325,a week ago,2016-05-20,17,42,72
12723974,today,2016-05-17,25,55,85
11065664,3 days ago,2016-05-18,26,56,86
8409119,4 months ago,2016-05-17,0,0,0
8841281,4 days ago,2016-05-19,5,5,5
9297865,6 weeks ago,2016-05-20,0,0,0
9362632,6 months ago,2016-05-21,30,60,90
9532115,6 months ago,2016-05-17,0,0,0
9392339,6 months ago,2016-05-21,0,0,0
10788598,2 weeks ago,2016-05-20,30,60,90
11870166,5 days ago,2016-05-20,13,32,62
8628744,a week ago,2016-05-18,0,0,5
5508545,yesterday,2016-05-18,2,10,35
2061222,3 weeks ago,2016-05-21,0,10,24
12636145,yesterday,2016-05-17,10,37,58
5921927,10 months ago,2016-05-19,28,58,88
993002,2 weeks ago,2016-05-21,8,28,58
8292743,6 days ago,2016-05-21,2,13,30
12285777,3 days ago,2016-05-21,13,23,39
10722117,2 weeks ago,2016-05-18,10,30,53
11126219,a week ago,2016-05-19,13,29,51
6143167,3 weeks ago,2016-05-19,26,56,86
8906363,2 weeks ago,2016-05-21,24,54,84
8922901,6 weeks ago,2016-05-18,16,46,76
1471740,5 weeks ago,2016-05-21,0,0,0
964687,4 days ago,2016-05-21,18,31,61
12002460,5 days ago,2016-05-21,18,40,57
4350594,6 weeks ago,2016-05-17,5,5,5
10231482,2 days ago,2016-05-20,0,0,0
7582281,9 months ago,2016-05-21,0,0,0
4913490,2 days ago,2016-05-19,6,6,6
4992280,today,2016-05-20,0,0,0
4457604,5 weeks ago,2016-05-18,25,52,82
8292806,today,2016-05-18,9,23,53
1733105,1 week ago,2016-05-19,30,60,90
8164176,today,2016-05-20,28,58,88
